x,y,z,Ux,Uy,Uz,k
2.14705,0.219658,0.05,-0.00525492,0.000108148,0.0,2.839925e-05
2.05819,0.227929,0.05,-0.00522602,0.00033689,0.0,2.696395e-05
1.96995,0.238715,0.05,-0.00512815,0.000624152,0.0,2.540845e-05
1.88245,0.252942,0.05,-0.00498464,0.000960834,0.0,2.38363e-05
1.79535,0.271576,0.05,-0.00482018,0.00136084,0.0,2.2153000000000003e-05
1.70805,0.295429,0.05,-0.00462435,0.00179065,0.0,2.052405e-05
1.62005,0.325085,0.05,-0.00439396,0.00221531,0.0,1.92874e-05
1.53094,0.360906,0.05,-0.00418411,0.00256493,0.0,1.822625e-05
1.44033,0.403021,0.05,-0.00397024,0.00288332,0.0,1.737079e-05
1.34818,0.451121,0.05,-0.00376378,0.00309878,0.0,1.680284e-05
1.25486,0.504353,0.05,-0.00358448,0.00319893,0.0,1.659402e-05
1.16099,0.561484,0.05,-0.00340939,0.0031997,0.0,1.698435e-05
1.06724,0.621254,0.05,-0.00322571,0.00310341,0.0,1.7967050000000003e-05
0.973904,0.682829,0.05,-0.00299968,0.00291521,0.0,2.003395e-05
0.880726,0.74592,0.05,-0.00266779,0.00264395,0.0,2.32225e-05
0.787185,0.810326,0.05,-0.00207933,0.00226191,0.0,2.858435e-05
0.692515,0.875261,0.05,-0.000941443,0.00165442,0.0,3.69828e-05
0.59667,0.938417,0.05,0.00161568,0.000718118,0.0,4.953675e-05
0.500611,0.995871,0.05,0.00693176,-0.000280878,0.0,6.41831e-05
0.405611,1.04349,0.05,0.0148118,-0.000837386,0.0,7.128735e-05
0.313392,1.07883,0.05,0.0215214,-0.00059811,0.0,6.22049e-05
0.223955,1.10203,0.05,0.0252918,9.39129e-05,0.0,5.15446e-05
0.135236,1.11515,0.05,0.0271538,0.000922486,0.0,4.643892e-05
0.0454543,1.11953,0.05,0.0280833,0.0018616,0.0,4.51435e-05
8.95455,1.11254,0.05,0.0284559,0.00289733,0.0,4.5754900000000005e-05
8.86472,1.10854,0.05,0.0286176,0.00420299,0.0,4.67426e-05
8.77582,1.09638,0.05,0.0283535,0.00587516,0.0,4.79385e-05
8.68625,1.07487,0.05,0.0272989,0.00795435,0.0,4.898995e-05
8.59422,1.04109,0.05,0.0249058,0.00997838,0.0,4.92894e-05
8.49973,0.994217,0.05,0.0214877,0.0107479,0.0,4.933125e-05
8.40398,0.936961,0.05,0.0186302,0.0101288,0.0,4.87086e-05
8.30838,0.873392,0.05,0.0162879,0.00949206,0.0,4.78597e-05
8.21382,0.807771,0.05,0.0142427,0.0086139,0.0,4.65022e-05
8.12025,0.742675,0.05,0.0126477,0.00750399,0.0,4.52384e-05
8.02714,0.678896,0.05,0.0114335,0.00660554,0.0,4.35175e-05
7.93392,0.616659,0.05,0.0103883,0.00575011,0.0,4.18462e-05
7.84031,0.556142,0.05,0.00948274,0.00493991,0.0,4.015975000000001e-05
7.74655,0.498098,0.05,0.00870042,0.0042261,0.0,3.855735e-05
7.65323,0.443816,0.05,0.00803192,0.00354193,0.0,3.691325e-05
7.56098,0.394591,0.05,0.00749106,0.00291724,0.0,3.522355e-05
7.47022,0.351406,0.05,0.00708109,0.00236175,0.0,3.37141e-05
7.38092,0.314647,0.05,0.00678505,0.00189415,0.0,3.24785e-05
7.29275,0.284221,0.05,0.00658734,0.00150904,0.0,3.146675e-05
7.2053,0.259784,0.05,0.00647972,0.00119308,0.0,3.070055e-05
7.1181,0.240782,0.05,0.00644451,0.000927551,0.0,3.016975e-05
7.03057,0.22641,0.05,0.006445,0.00069943,0.0,2.99011e-05
6.94232,0.215641,0.05,0.00646563,0.000526065,0.0,2.971905e-05
6.85341,0.207478,0.05,0.00648826,0.00039606,0.0,2.96606e-05
6.76405,0.20114,0.05,0.00649669,0.000280292,0.0,2.9602e-05
6.67437,0.19609,0.05,0.00650255,0.000193544,0.0,2.96181e-05
6.58447,0.191981,0.05,0.00648076,0.000114966,0.0,2.961495e-05
6.49439,0.188582,0.05,0.00644238,4.11778e-05,0.0,2.96912e-05
6.40419,0.185735,0.05,0.00638936,-9.22361e-06,0.0,2.98494e-05
6.31387,0.183325,0.05,0.00631868,-4.49712e-05,0.0,3.00928e-05
6.22347,0.181266,0.05,0.00622551,-8.53441e-05,0.0,3.02572e-05
6.13301,0.179494,0.05,0.00610434,-0.000125261,0.0,3.033085e-05
6.04249,0.17796,0.05,0.00596995,-0.000162112,0.0,3.03829e-05
5.95192,0.176628,0.05,0.0058381,-0.000198658,0.0,3.050755e-05
5.86131,0.175468,0.05,0.00568846,-0.000238177,0.0,3.06204e-05
5.77067,0.174456,0.05,0.00552601,-0.000269953,0.0,3.07441e-05
5.68,0.173572,0.05,0.00535603,-0.000292605,0.0,3.095915e-05
5.58931,0.172802,0.05,0.00517419,-0.000302999,0.0,3.1302250000000003e-05
5.49859,0.17213,0.05,0.00498585,-0.000312269,0.0,3.16e-05
5.40786,0.171546,0.05,0.00478311,-0.000341754,0.0,3.1854300000000004e-05
5.31711,0.171039,0.05,0.00454879,-0.000353698,0.0,3.211485e-05
5.22635,0.170603,0.05,0.00430374,-0.000363859,0.0,3.256475e-05
5.13558,0.170231,0.05,0.00407138,-0.000382808,0.0,3.295285e-05
5.04479,0.169918,0.05,0.00381751,-0.000424848,0.0,3.331595e-05
4.95401,0.169659,0.05,0.00355641,-0.000448026,0.0,3.36081e-05
4.86321,0.169452,0.05,0.00328901,-0.000441847,0.0,3.38363e-05
4.77241,0.169293,0.05,0.00299963,-0.000435374,0.0,3.39634e-05
4.68161,0.169179,0.05,0.00270775,-0.000450302,0.0,3.428195e-05
4.5908,0.169111,0.05,0.00240922,-0.000480318,0.0,3.4626449999999994e-05
4.5,0.169086,0.05,0.00210168,-0.000515634,0.0,3.4969700000000005e-05
4.40919,0.169106,0.05,0.00179355,-0.000532839,0.0,3.508475e-05
4.31838,0.169169,0.05,0.00146549,-0.000524421,0.0,3.516235e-05
4.22758,0.169278,0.05,0.00113243,-0.000553044,0.0,3.550575e-05
4.13678,0.169433,0.05,0.000812847,-0.000579548,0.0,3.569755e-05
4.04599,0.169636,0.05,0.000479456,-0.000575401,0.0,3.574515e-05
3.9552,0.16989,0.05,0.000130033,-0.000569575,0.0,3.571155e-05
3.86441,0.170198,0.05,-0.000218305,-0.00058657,0.0,3.58201e-05
3.77364,0.170563,0.05,-0.000575728,-0.000618037,0.0,3.59596e-05
3.68288,0.170993,0.05,-0.000938803,-0.000624987,0.0,3.61861e-05
3.59213,0.171492,0.05,-0.00129578,-0.000618694,0.0,3.62098e-05
3.50139,0.172069,0.05,-0.00163949,-0.000610713,0.0,3.612225e-05
3.41068,0.172732,0.05,-0.00198438,-0.000603432,0.0,3.595005e-05
3.31998,0.173491,0.05,-0.00234455,-0.000618602,0.0,3.59072e-05
3.22931,0.17436,0.05,-0.00269896,-0.000629806,0.0,3.620165e-05
3.13866,0.175355,0.05,-0.00305396,-0.00063389,0.0,3.62256e-05
3.04805,0.176495,0.05,-0.00340071,-0.000634407,0.0,3.57011e-05
2.95748,0.177805,0.05,-0.0037248,-0.000603229,0.0,3.50009e-05
2.86695,0.179315,0.05,-0.00401435,-0.000550352,0.0,3.444625e-05
2.77648,0.18106,0.05,-0.00428102,-0.000508576,0.0,3.3837e-05
2.68608,0.183086,0.05,-0.00454312,-0.000468735,0.0,3.336775e-05
2.59575,0.185453,0.05,-0.00479065,-0.000410313,0.0,3.275305e-05
2.50553,0.188242,0.05,-0.00501463,-0.000355337,0.0,3.20327e-05
2.41544,0.191562,0.05,-0.0051949,-0.000272349,0.0,3.10006e-05
2.32551,0.195563,0.05,-0.00533706,-0.000182838,0.0,2.992645e-05
2.2358,0.20047,0.05,-0.0054157,-4.6149e-05,0.0,2.87908e-05
2.1464,0.206617,0.05,-0.00544322,0.00012433,0.0,2.75943e-05
2.05743,0.214509,0.05,-0.00541283,0.000348611,0.0,2.62025e-05
1.96909,0.224892,0.05,-0.00530838,0.000631239,0.0,2.466825e-05
1.88149,0.238755,0.05,-0.00515185,0.000969323,0.0,2.308655e-05
1.7943,0.257126,0.05,-0.0049774,0.00137317,0.0,2.143715e-05
1.70693,0.280854,0.05,-0.00477775,0.00180682,0.0,1.9851e-05
1.61889,0.310531,0.05,-0.00454096,0.00223638,0.0,1.862575e-05
1.52977,0.346517,0.05,-0.00431626,0.00259377,0.0,1.7587885e-05
1.4392,0.388932,0.05,-0.00409517,0.00291458,0.0,1.677229e-05
1.34712,0.437445,0.05,-0.00388225,0.00313822,0.0,1.6239205e-05
1.25391,0.491169,0.05,-0.00370715,0.00324775,0.0,1.5979855e-05
1.16016,0.548829,0.05,-0.00353368,0.00325356,0.0,1.628749e-05
1.06653,0.609136,0.05,-0.00335347,0.00316095,0.0,1.716e-05
0.973305,0.671246,0.05,-0.00315471,0.00298621,0.0,1.8992e-05
0.880252,0.734892,0.05,-0.00286399,0.00272955,0.0,2.180645e-05
0.786866,0.799913,0.05,-0.00237115,0.00238314,0.0,2.650155e-05
0.692392,0.865556,0.05,-0.00141129,0.00182214,0.0,3.409575e-05
0.596763,0.929511,0.05,0.000774029,0.000931888,0.0,4.568525e-05
0.500893,0.987782,0.05,0.00562049,-0.000100968,0.0,6.037645e-05
0.40598,1.03611,0.05,0.0133686,-0.000820254,0.0,7.0944e-05
0.313704,1.07191,0.05,0.0203992,-0.000668046,0.0,6.396409999999999e-05
0.224125,1.09523,0.05,0.0246814,-4.70615e-06,0.0,5.32001e-05
0.135273,1.10824,0.05,0.0268597,0.000843611,0.0,4.728303e-05
0.0454545,1.11254,0.05,0.0279363,0.0018053,0.0,4.54731e-05
8.95454,1.10583,0.05,0.0284368,0.00288218,0.0,4.59431e-05
8.86469,1.10193,0.05,0.0286356,0.00419469,0.0,4.692165e-05
8.77566,1.0899,0.05,0.0284061,0.00591895,0.0,4.8242e-05
8.68594,1.06831,0.05,0.0273588,0.00812178,0.0,4.93173e-05
8.59384,1.03412,0.05,0.0248159,0.0101906,0.0,4.9568900000000006e-05
8.49943,0.986548,0.05,0.0213359,0.0110461,0.0,4.95495e-05
8.40386,0.928491,0.05,0.0183799,0.010284,0.0,4.89546e-05
8.30848,0.864136,0.05,0.0160648,0.00957181,0.0,4.81958e-05
8.21411,0.797818,0.05,0.0139815,0.00861467,0.0,4.66199e-05
8.1207,0.73212,0.05,0.0124413,0.00754576,0.0,4.5628e-05
8.02771,0.667799,0.05,0.0112123,0.00659824,0.0,4.35761e-05
7.9346,0.60504,0.05,0.0101732,0.00572447,0.0,4.193625e-05
7.84111,0.543998,0.05,0.00927875,0.00493415,0.0,4.0289750000000005e-05
7.74747,0.48543,0.05,0.00848705,0.00420658,0.0,3.85747e-05
7.65426,0.430655,0.05,0.00781924,0.00351472,0.0,3.687155e-05
7.56209,0.381009,0.05,0.00727126,0.00288138,0.0,3.5111700000000005e-05
7.47137,0.337512,0.05,0.00686497,0.00232562,0.0,3.358585e-05
7.38207,0.300574,0.05,0.00657528,0.00185798,0.0,3.230625e-05
7.29385,0.270111,0.05,0.00638844,0.00147423,0.0,3.123725e-05
7.20634,0.245785,0.05,0.00629246,0.00115874,0.0,3.039685e-05
7.11905,0.227035,0.05,0.00627234,0.000899732,0.0,2.980815e-05
7.03142,0.213027,0.05,0.00628321,0.000676566,0.0,2.9519550000000004e-05
6.94306,0.202664,0.05,0.0063135,0.000507634,0.0,2.93559e-05
6.85405,0.194886,0.05,0.00634236,0.000383233,0.0,2.92955e-05
6.76461,0.188883,0.05,0.00635827,0.000271625,0.0,2.92487e-05
6.67486,0.184116,0.05,0.00636726,0.000187518,0.0,2.92422e-05
6.58489,0.180247,0.05,0.00635223,0.000113521,0.0,2.9224e-05
6.49476,0.17705,0.05,0.00632042,4.30932e-05,0.0,2.930155e-05
6.40451,0.174375,0.05,0.00626822,-4.29472e-06,0.0,2.9453850000000003e-05
6.31415,0.172113,0.05,0.00619966,-3.77515e-05,0.0,2.97014e-05
6.22372,0.170181,0.05,0.00610998,-7.50303e-05,0.0,2.985225e-05
6.13323,0.168518,0.05,0.00599226,-0.000110692,0.0,2.995065e-05
6.04268,0.16708,0.05,0.005859,-0.000148511,0.0,3.001e-05
5.95209,0.165831,0.05,0.00572822,-0.000183815,0.0,3.01345e-05
5.86147,0.164744,0.05,0.00557866,-0.000220775,0.0,3.023415e-05
5.77081,0.163795,0.05,0.0054149,-0.000251579,0.0,3.03288e-05
5.68012,0.162967,0.05,0.00524184,-0.00027321,0.0,3.05405e-05
5.58941,0.162245,0.05,0.00505797,-0.000281915,0.0,3.08882e-05
5.49868,0.161616,0.05,0.00487356,-0.000291221,0.0,3.116445e-05
5.40794,0.161068,0.05,0.00467108,-0.000317079,0.0,3.14152e-05
5.31718,0.160594,0.05,0.00443556,-0.00032657,0.0,3.165775e-05
5.22641,0.160185,0.05,0.00418918,-0.000337037,0.0,3.208335e-05
5.13563,0.159837,0.05,0.00395774,-0.00035599,0.0,3.2445750000000004e-05
5.04484,0.159543,0.05,0.0037042,-0.000395045,0.0,3.279985e-05
4.95404,0.159301,0.05,0.00344168,-0.000418695,0.0,3.309405e-05
4.86324,0.159107,0.05,0.00317092,-0.000409695,0.0,3.33286e-05
4.77243,0.158958,0.05,0.00287919,-0.000401852,0.0,3.3447799999999995e-05
4.68162,0.158852,0.05,0.00258889,-0.000416937,0.0,3.376575e-05
4.59081,0.158788,0.05,0.00229077,-0.000446096,0.0,3.4079300000000004e-05
4.5,0.158765,0.05,0.00198608,-0.000480408,0.0,3.43993e-05
4.40918,0.158783,0.05,0.00167588,-0.000496575,0.0,3.45021e-05
4.31837,0.158842,0.05,0.0013434,-0.000486526,0.0,3.458375e-05
4.22756,0.158944,0.05,0.00101373,-0.000516141,0.0,3.49609e-05
4.13675,0.15909,0.05,0.000690162,-0.000541895,0.0,3.51531e-05
4.04595,0.15928,0.05,0.000356225,-0.00053589,0.0,3.5210400000000004e-05
3.95515,0.159518,0.05,7.81888e-06,-0.00053071,0.0,3.51639e-05
3.86436,0.159806,0.05,-0.000342109,-0.000545018,0.0,3.527125e-05
3.77358,0.160148,0.05,-0.000700533,-0.000576756,0.0,3.5379e-05
3.68281,0.16055,0.05,-0.00106701,-0.000582277,0.0,3.55699e-05
3.59205,0.161018,0.05,-0.00142932,-0.000576429,0.0,3.5566e-05
3.5013,0.161559,0.05,-0.00177736,-0.000570706,0.0,3.5465e-05
3.41057,0.16218,0.05,-0.00212556,-0.000561063,0.0,3.5273450000000004e-05
3.31986,0.162891,0.05,-0.00248459,-0.000575631,0.0,3.5232e-05
3.22917,0.163705,0.05,-0.00284211,-0.000586045,0.0,3.55294e-05
3.13851,0.164637,0.05,-0.00319524,-0.000589911,0.0,3.5566e-05
3.04788,0.165706,0.05,-0.00354623,-0.000591886,0.0,3.502605e-05
2.95728,0.166934,0.05,-0.00387973,-0.000563541,0.0,3.433585e-05
2.86673,0.16835,0.05,-0.00417216,-0.000514112,0.0,3.37724e-05
2.77623,0.169987,0.05,-0.00444195,-0.000472532,0.0,3.31261e-05
2.6858,0.171888,0.05,-0.00470968,-0.000433234,0.0,3.260505e-05
2.59544,0.174111,0.05,-0.00495864,-0.000375373,0.0,3.19911e-05
2.50517,0.176731,0.05,-0.00518297,-0.000323891,0.0,3.12826e-05
2.41502,0.179852,0.05,-0.00536612,-0.000243943,0.0,3.02644e-05
2.32503,0.183619,0.05,-0.00550747,-0.000159904,0.0,2.919245e-05
2.23525,0.188248,0.05,-0.00559093,-2.69148e-05,0.0,2.8023e-05
2.14577,0.194066,0.05,-0.00562178,0.000138886,0.0,2.68216e-05
2.0567,0.201579,0.05,-0.00558806,0.000357974,0.0,2.54584e-05
1.96825,0.211554,0.05,-0.00547638,0.000634538,0.0,2.395805e-05
1.88055,0.225043,0.05,-0.00530729,0.000974089,0.0,2.23638e-05
1.79327,0.243144,0.05,-0.005119,0.00138113,0.0,2.07601e-05
1.70583,0.266741,0.05,-0.00491525,0.00181869,0.0,1.9221255e-05
1.61774,0.296435,0.05,-0.00467305,0.0022519,0.0,1.801184e-05
1.52861,0.332582,0.05,-0.00443401,0.00261632,0.0,1.700424e-05
1.43807,0.375292,0.05,-0.00420783,0.00294044,0.0,1.6223805e-05
1.34607,0.424212,0.05,-0.00398684,0.0031707,0.0,1.573338e-05
1.25297,0.47842,0.05,-0.00381039,0.00328835,0.0,1.546349e-05
1.15934,0.5366,0.05,-0.00363971,0.0032974,0.0,1.568971e-05
1.06582,0.59743,0.05,-0.00346306,0.00320826,0.0,1.64626e-05
0.972709,0.66006,0.05,-0.00326801,0.00303716,0.0,1.812295e-05
0.879777,0.724241,0.05,-0.0030211,0.00279696,0.0,2.05939e-05
0.786543,0.789854,0.05,-0.00260339,0.00247789,0.0,2.472155e-05
0.692262,0.856182,0.05,-0.00180581,0.00196908,0.0,3.151845e-05
0.596849,0.920913,0.05,7.6456e-05,0.00112341,0.0,4.212535e-05
0.501171,0.979988,0.05,0.00434775,0.000101108,0.0,5.628155e-05
0.40635,1.02902,0.05,0.011833,-0.000737619,0.0,6.89836e-05
0.31402,1.06528,0.05,0.0192938,-0.000727725,0.0,6.55894e-05
0.224299,1.08872,0.05,0.0239751,-9.74969e-05,0.0,5.484625e-05
0.135311,1.10161,0.05,0.0264655,0.000757401,0.0,4.821508e-05
0.0454548,1.10583,0.05,0.0277779,0.00175494,0.0,4.5843060000000006e-05
8.95454,1.09939,0.05,0.028317,0.00284155,0.0,4.60203e-05
8.86466,1.09558,0.05,0.0286627,0.00420233,0.0,4.70478e-05
8.7755,1.0837,0.05,0.0284752,0.00597687,0.0,4.84474e-05
8.68562,1.06203,0.05,0.0274114,0.00827504,0.0,4.96468e-05
8.59347,1.02742,0.05,0.0247883,0.0103754,0.0,5.025645e-05
8.49914,0.979161,0.05,0.0210454,0.0110147,0.0,4.998075e-05
8.40375,0.920318,0.05,0.0181932,0.0102809,0.0,4.90166e-05
8.30859,0.855199,0.05,0.0158522,0.00963828,0.0,4.84787e-05
8.21441,0.788207,0.05,0.0137363,0.00863149,0.0,4.68246e-05
8.12115,0.721931,0.05,0.0122227,0.00758384,0.0,4.58106e-05
8.02827,0.657087,0.05,0.0109972,0.00655661,0.0,4.371235e-05
7.93528,0.593824,0.05,0.0099618,0.00571608,0.0,4.20415e-05
7.8419,0.53227,0.05,0.00907001,0.00491953,0.0,4.040615e-05
7.74838,0.473187,0.05,0.00827701,0.00418054,0.0,3.85874e-05
7.65529,0.417927,0.05,0.00760155,0.00348182,0.0,3.683605e-05
7.5632,0.367866,0.05,0.00705547,0.00284439,0.0,3.5020050000000004e-05
7.47251,0.324063,0.05,0.00665264,0.00228901,0.0,3.348e-05
7.3832,0.28695,0.05,0.00636903,0.0018207,0.0,3.215495e-05
7.29495,0.256454,0.05,0.00619079,0.00143815,0.0,3.102255e-05
7.20736,0.232243,0.05,0.00610768,0.00112388,0.0,3.0107500000000003e-05
7.11999,0.213751,0.05,0.00609855,0.000869216,0.0,2.94737e-05
7.03225,0.200115,0.05,0.00612107,0.000652434,0.0,2.9150465e-05
6.94379,0.190165,0.05,0.00616047,0.000488826,0.0,2.89899e-05
6.85468,0.182772,0.05,0.00619459,0.00036928,0.0,2.892411e-05
6.76514,0.1771,0.05,0.00621848,0.00026196,0.0,2.888601e-05
6.67532,0.172613,0.05,0.00623148,0.000181486,0.0,2.886743e-05
6.58529,0.168977,0.05,0.00622436,0.00011183,0.0,2.883635e-05
6.49511,0.165976,0.05,0.00619721,4.43306e-05,0.0,2.891695e-05
6.40482,0.163468,0.05,0.00614669,-5.64373e-08,0.0,2.90669e-05
6.31443,0.161349,0.05,0.00607934,-3.20327e-05,0.0,2.930675e-05
6.22396,0.15954,0.05,0.00599462,-6.47431e-05,0.0,2.94537e-05
6.13344,0.157983,0.05,0.00587915,-9.79289e-05,0.0,2.95718e-05
6.04287,0.156637,0.05,0.00574847,-0.000134839,0.0,2.963495e-05
5.95226,0.155468,0.05,0.00561811,-0.000169517,0.0,2.97628e-05
5.86161,0.154451,0.05,0.00546856,-0.000203577,0.0,2.98457e-05
5.77094,0.153563,0.05,0.00530344,-0.000233498,0.0,2.99258e-05
5.68024,0.152789,0.05,0.00512774,-0.000253872,0.0,3.013135e-05
5.58951,0.152114,0.05,0.00494243,-0.000262501,0.0,3.04795e-05
5.49877,0.151525,0.05,0.00476115,-0.000270533,0.0,3.074565e-05
5.40802,0.151014,0.05,0.00455804,-0.000293713,0.0,3.09815e-05
5.31725,0.15057,0.05,0.00432339,-0.000300358,0.0,3.121555e-05
5.22647,0.150188,0.05,0.00407688,-0.000310847,0.0,3.16108e-05
5.13568,0.149862,0.05,0.00384517,-0.000331048,0.0,3.195235e-05
5.04488,0.149588,0.05,0.00359191,-0.000365844,0.0,3.229405e-05
4.95408,0.149362,0.05,0.0033282,-0.000390721,0.0,3.25935e-05
4.86327,0.14918,0.05,0.00305458,-0.000378303,0.0,3.282315e-05
4.77245,0.149041,0.05,0.00276234,-0.000370333,0.0,3.29557e-05
4.68164,0.148942,0.05,0.00247374,-0.000385258,0.0,3.326265e-05
4.59082,0.148882,0.05,0.00217624,-0.000413476,0.0,3.355485e-05
4.5,0.14886,0.05,0.0018743,-0.000447385,0.0,3.384205e-05
4.40918,0.148877,0.05,0.00155996,-0.000460655,0.0,3.39301e-05
4.31836,0.148933,0.05,0.00122583,-0.000450549,0.0,3.4022350000000005e-05
4.22754,0.149028,0.05,0.000900277,-0.000480528,0.0,3.44283e-05
4.13673,0.149164,0.05,0.000572522,-0.000505438,0.0,3.461865e-05
4.04592,0.149342,0.05,0.000236533,-0.000498084,0.0,3.4698300000000006e-05
3.95511,0.149564,0.05,-0.000112442,-0.000492683,0.0,3.462955e-05
3.86431,0.149833,0.05,-0.000461782,-0.00050513,0.0,3.473305e-05
3.77352,0.150154,0.05,-0.000821788,-0.000536636,0.0,3.4817600000000004e-05
3.68274,0.15053,0.05,-0.00119042,-0.000541282,0.0,3.496575e-05
3.59197,0.150967,0.05,-0.00155682,-0.000535759,0.0,3.493245e-05
3.50121,0.151472,0.05,-0.00191032,-0.000531381,0.0,3.482805e-05
3.41047,0.152053,0.05,-0.00226055,-0.000520176,0.0,3.462825e-05
3.31975,0.152718,0.05,-0.00261717,-0.000534633,0.0,3.459445e-05
3.22904,0.15348,0.05,-0.00297799,-0.000544275,0.0,3.48692e-05
3.13836,0.154352,0.05,-0.00332895,-0.000548315,0.0,3.49147e-05
3.04771,0.155351,0.05,-0.00368456,-0.000550147,0.0,3.4371e-05
2.9571,0.156501,0.05,-0.00402739,-0.000525009,0.0,3.370335e-05
2.86652,0.157826,0.05,-0.00432092,-0.000479188,0.0,3.31289e-05
2.776,0.159358,0.05,-0.00459708,-0.000437582,0.0,3.24572e-05
2.68553,0.161139,0.05,-0.00486768,-0.000399289,0.0,3.189095e-05
2.59513,0.163221,0.05,-0.00511728,-0.000342511,0.0,3.127655e-05
2.50482,0.165678,0.05,-0.00534348,-0.000293415,0.0,3.056585e-05
2.41463,0.168606,0.05,-0.00552772,-0.000216996,0.0,2.95507e-05
2.32458,0.172144,0.05,-0.00566717,-0.00013862,0.0,2.849015e-05
2.23472,0.1765,0.05,-0.00575284,-9.20965e-06,0.0,2.729235e-05
2.14515,0.181994,0.05,-0.00578775,0.000151858,0.0,2.60785e-05
2.05599,0.189127,0.05,-0.00575021,0.000364632,0.0,2.472095e-05
1.96743,0.198688,0.05,-0.00563106,0.000634799,0.0,2.326185e-05
1.87963,0.211795,0.05,-0.00544967,0.000975302,0.0,2.168675e-05
1.79226,0.229619,0.05,-0.0052484,0.00138528,0.0,2.0116185e-05
1.70474,0.253081,0.05,-0.00503669,0.00182659,0.0,1.862195e-05
1.6166,0.282788,0.05,-0.00478983,0.00226143,0.0,1.743584e-05
1.52746,0.319093,0.05,-0.00454053,0.00263306,0.0,1.6475215e-05
1.43695,0.362092,0.05,-0.0043062,0.00295984,0.0,1.572854e-05
1.34503,0.411413,0.05,-0.00407666,0.00319578,0.0,1.527688e-05
1.25203,0.466097,0.05,-0.00389822,0.00332047,0.0,1.5022995e-05
1.15852,0.524788,0.05,-0.00372949,0.00333282,0.0,1.5185985e-05
1.06512,0.586129,0.05,-0.00354831,0.00324223,0.0,1.588688e-05
0.97212,0.649261,0.05,-0.00336759,0.0030811,0.0,1.733875e-05
0.879304,0.713958,0.05,-0.00314481,0.00284925,0.0,1.9555e-05
0.786216,0.780141,0.05,-0.00277925,0.00255352,0.0,2.314065e-05
0.692125,0.847129,0.05,-0.00211358,0.00208837,0.0,2.9242150000000003e-05
0.596926,0.912617,0.05,-0.000544091,0.00130126,0.0,3.880935e-05
0.501444,0.972479,0.05,0.00324008,0.000304829,0.0,5.2240450000000006e-05
0.406721,1.02221,0.05,0.0103745,-0.000662153,0.0,6.71287e-05
0.314339,1.05893,0.05,0.0180269,-0.000766764,0.0,6.652215000000001e-05
0.224475,1.08249,0.05,0.0231475,-0.000184613,0.0,5.6605800000000006e-05
0.135349,1.09526,0.05,0.0259872,0.000670322,0.0,4.9333735e-05
0.0454551,1.09939,0.05,0.0274558,0.00167215,0.0,4.6355545e-05
8.95454,1.09322,0.05,0.0282259,0.00279713,0.0,4.607539e-05
8.86462,1.0895,0.05,0.0286709,0.00419943,0.0,4.711145e-05
8.77533,1.07776,0.05,0.0285466,0.00604196,0.0,4.864785e-05
8.6853,1.05602,0.05,0.0274505,0.00840286,0.0,5.00034e-05
8.59309,1.02099,0.05,0.0247446,0.0105072,0.0,5.080635e-05
8.49886,0.972047,0.05,0.0207904,0.0111479,0.0,5.03749e-05
8.40365,0.912434,0.05,0.0179939,0.0103384,0.0,4.93291e-05
8.3087,0.846574,0.05,0.0156354,0.00969367,0.0,4.86831e-05
8.21471,0.778931,0.05,0.0135117,0.00866461,0.0,4.712115e-05
8.12159,0.712098,0.05,0.0119904,0.00758874,0.0,4.58445e-05
8.02883,0.646751,0.05,0.0107932,0.00654387,0.0,4.3789500000000005e-05
7.93595,0.583001,0.05,0.00976237,0.00570764,0.0,4.22443e-05
7.84269,0.520947,0.05,0.00887319,0.00490349,0.0,4.049e-05
7.74928,0.46136,0.05,0.00806758,0.00414971,0.0,3.858775e-05
7.6563,0.405623,0.05,0.00738834,0.00344997,0.0,3.681885e-05
7.56429,0.355153,0.05,0.0068435,0.00280765,0.0,3.498745e-05
7.47365,0.311049,0.05,0.00644217,0.00224919,0.0,3.339145e-05
7.38433,0.273765,0.05,0.00616578,0.00178276,0.0,3.202005e-05
7.29603,0.243239,0.05,0.00599364,0.00140161,0.0,3.08123e-05
7.20837,0.219145,0.05,0.00592356,0.00108699,0.0,2.983019e-05
7.1209,0.200918,0.05,0.00592575,0.000838789,0.0,2.915952e-05
7.03307,0.187662,0.05,0.00595678,0.000627052,0.0,2.88007e-05
6.94449,0.178132,0.05,0.00600348,0.000468734,0.0,2.861788e-05
6.85529,0.171123,0.05,0.00604547,0.000354603,0.0,2.854592e-05
6.76566,0.165779,0.05,0.00607855,0.000252915,0.0,2.8511965000000005e-05
6.67577,0.161564,0.05,0.00609429,0.000174628,0.0,2.8495105e-05
6.58568,0.158156,0.05,0.00609469,0.000108978,0.0,2.844642e-05
6.49545,0.155346,0.05,0.00607262,4.54049e-05,0.0,2.853204e-05
6.40511,0.153001,0.05,0.00602395,3.87375e-06,0.0,2.8677685000000004e-05
6.31469,0.15102,0.05,0.00595929,-2.62345e-05,0.0,2.8910195e-05
6.22419,0.149329,0.05,0.00587632,-5.58481e-05,0.0,2.90502e-05
6.13365,0.147875,0.05,0.00576555,-8.54517e-05,0.0,2.91868e-05
6.04305,0.146618,0.05,0.00563687,-0.000121764,0.0,2.92563e-05
5.95242,0.145526,0.05,0.00550691,-0.000156432,0.0,2.93904e-05
